hour_of_day,day_of_week,region_code,source_ip_risk,request_count_5m,request_count_1h,principal_type,key_sensitivity,historical_access_rate,failed_auth_ratio,identity_mismatch,unusual_time,region_risk,request_frequency,possibility_of_fraud
4,6,1,0.09648425204208604,3,15,0,0.5231992668765406,0.5380993547296635,0.19565492308145147,0.9973024,0.99914664,0.9988379,0.9700082,0.99975306
5,2,0,0.42578220670507133,13,70,2,0.6565366373694086,0.5848602536361064,0.1217006338191532,1.0,1.0,1.0,0.99998385,1.0
6,5,0,0.02981442169404343,2,11,0,0.29981121609139694,0.6366609044605139,0.0020964961618167577,0.0003567621,0.99936515,0.0005801282,0.37655059,0.010525177
19,4,0,0.10170247595150644,3,9,0,0.3233318747891641,0.692228510600941,0.00873981996017104,1.1018886e-25,1.0,4.428746e-24,1.5522509e-06,3.4589832e-22
19,6,1,0.04459854615618139,6,14,0,0.4404173371417785,0.30860959002566446,0.007351316689408528,1.795092e-15,1.0,1.7535832e-14,0.768729,1.9600226e-12
16,0,0,0.1115834694138156,3,9,0,0.46608877023473716,0.6517042686517891,0.013317976461820391,5.972833e-20,1.0,1.1971839e-18,0.00014224782,4.116627e-17
16,4,0,0.042790932320471466,2,10,0,0.41652321816605337,0.7971051941810131,0.03767161044236144,7.835548e-21,1.0,1.3740286e-19,1.0527927e-05,7.498165e-18
14,4,0,0.2970491084587898,1,8,0,0.4994984502733981,0.765337619988951,0.11726243918708983,3.1418355e-20,1.0,6.010709e-19,1.3404565e-06,2.4337141e-17
6,6,1,0.19595318249453353,1,18,0,0.49414825038946975,0.9442627774353713,0.032516906193285525,0.00039230744,0.9948885,0.00042143583,0.0010198166,0.023134612
5,3,0,0.20029224358880562,2,11,0,0.20711929208804838,0.8850470588159502,0.3488589261826389,0.009542673,0.99673355,0.012122191,0.52965343,0.14910142
19,4,0,0.2614210674852384,6,6,0,0.31134897179792026,0.7499614409615305,0.02149549952925519,2.3018767e-23,1.0,9.027502e-22,0.012547362,1.5906446e-20
22,6,3,0.7462923728359783,25,140,1,0.9712154097483595,0.28330567252993083,0.9621401300625724,1.0,1.0,1.0,1.0,1.0
4,3,1,0.5034174570420595,1,12,0,0.44845246544754813,0.8393783701453479,0.012796884564218153,0.011495821,0.9629775,0.012666483,0.02663281,0.14868712
22,2,2,0.1908012340975311,8,71,2,0.4188627261253711,0.9755181379725918,0.41506124571208164,0.0005059805,1.0,4.9199047e-05,0.00016701978,0.993148
14,2,0,0.2841615014491441,2,8,0,0.24508846879415988,0.816117665505008,0.022954366692883543,9.95435e-19,1.0,1.388679e-17,4.5361776e-05,3.9077592e-16
21,2,0,0.20631815884390997,2,12,0,0.24499226123487597,0.7216574432359059,0.004330867262027729,1.6277007e-28,1.0,9.3615595e-27,1.6134955e-08,2.3173201e-24
21,5,0,0.12407996255587418,4,14,1,0.25686658339434043,0.49561034005511756,0.044848284114407624,3.1699878e-24,1.0,9.5051586e-23,0.00011180566,1.6724526e-20
0,3,3,0.9343715637035412,24,134,0,0.8436375749088421,0.4424036981774252,0.4328750851236708,1.0,1.0,1.0,1.0,1.0
3,1,0,0.14516700196403665,1,6,0,0.5366401980307288,0.8987675126210279,0.028049654831726684,0.0050825127,0.9524703,0.006197253,0.31469342,0.024416512
10,2,0,0.34570984659950194,2,11,0,0.5602833935344382,0.6384387334847493,0.16624945502931845,8.727495e-09,0.9999984,2.2531774e-08,0.06804302,8.163863e-07
23,2,1,0.35661985497111914,2,6,0,0.38754020783913323,0.5279422447003582,0.0822689463310523,8.794159e-37,1.0,1.2075589e-33,4.01942e-12,1.6791042e-31
2,6,0,0.39060047416648197,9,58,2,0.5536926775367562,0.9794492790845741,0.0036332978962715866,1.0,1.0,1.0,0.86527437,1.0
20,2,0,0.23062557586190618,1,16,1,0.2679438059292479,0.6016359285691735,0.1144775741515196,9.651698e-26,1.0,2.4498945e-24,2.1148928e-08,1.0195257e-21
12,5,0,0.34153742797793435,3,10,0,0.42484457910603846,0.7931225898536176,0.11994994894155107,1.565307e-11,0.99999994,6.9741025e-11,0.14217818,1.9549258e-09
6,2,0,0.1671274051314317,2,20,0,0.2520858253383761,0.8206389138587324,0.12727680762569038,0.0132747935,0.99429935,0.008014235,0.010475703,0.30293292
4,2,0,0.11471269892353946,1,14,1,0.44214215785842714,0.7095037792275909,0.02865692126232757,0.00028003976,0.89098626,0.00018900928,0.001613635,0.0021655106
12,3,1,0.10787397852755619,2,15,0,0.31599200546362416,0.5068610058266872,0.10239386185145333,1.073856e-09,0.9999999,3.1674554e-09,0.021594498,3.97284e-07
1,5,3,0.6044098167176597,13,113,1,0.8662326590096444,0.03480119280337595,0.849895998407942,1.0,1.0,1.0,0.0008075794,1.0
8,1,0,0.06424102883506419,5,12,0,0.2011207069901981,0.55353795052534,0.04573973231645815,0.24707325,0.9999746,0.36770794,0.9996923,0.7043875
19,0,0,0.14646735479445763,1,12,1,0.2526685654602463,0.3707502088327216,0.06934409142078835,8.9594816e-27,1.0,4.4592754e-25,6.757979e-09,8.5074427e-23
1,2,0,0.2141619156020199,1,16,0,0.25880518672532793,0.6338308065355712,0.18110864016913653,0.29571122,0.99236625,0.33678257,0.0008754852,0.2081284
9,4,2,0.06956539813879428,10,45,2,0.6497431653864126,0.8336340101715921,0.5960924314540617,1.0,1.0,1.0,0.99999934,1.0
17,4,0,0.07126158443167957,1,10,0,0.5374032878145045,0.6616954400847564,0.05030101184377886,2.8849087e-24,1.0,1.0449733e-22,5.4485028e-08,9.672252e-21
9,6,2,0.07390130420682645,8,49,2,0.42142709358364794,0.9186817239557743,0.044898480889794624,1.0,1.0,1.0,0.994564,1.0
2,1,2,0.37407628022364314,7,61,2,0.4676561105309599,0.6825040810428935,0.3883241450331298,1.0,1.0,1.0,0.0016962343,1.0
18,6,2,0.5863833179733918,10,58,2,0.4212414920316415,0.8811425341046488,0.29032270593479914,0.9998543,1.0,0.99983865,0.99883676,1.0
15,3,0,0.19526377624959163,2,11,0,0.27803863409511054,0.9408243934156187,0.004817763639073116,2.1069421e-18,1.0,2.6047367e-17,7.332704e-05,1.3861715e-15
23,3,4,0.8517641652723321,18,110,1,0.7568190748685265,0.43917640220702436,0.6714020985212693,1.0,1.0,1.0,0.99999976,1.0
19,6,0,0.09476516248357836,1,13,0,0.32717843410285596,0.18851472566422692,0.05530710382520856,3.0920564e-25,1.0,1.0093472e-23,3.3593835e-08,2.5620999e-21
23,4,0,0.12123674318523732,2,12,0,0.2878920406568092,0.8476774968463425,0.18572039239522256,3.431223e-32,1.0,4.323996e-30,9.514926e-10,1.4372527e-27
13,2,0,0.22987190904347546,1,9,0,0.33031979740601736,0.9636988564486553,0.06712250120824144,8.849063e-18,1.0,9.098398e-17,1.0219747e-05,3.228495e-15
2,2,4,0.7185084984693365,19,107,0,0.8350343861695632,0.061097944901127035,0.8838717551455908,1.0,1.0,1.0,1.0,1.0
16,1,0,0.17174788410074315,4,19,0,0.496631687073407,0.5995044246572275,0.1495562348176575,1.0055856e-10,1.0,2.4147698e-10,0.30695224,7.9411144e-08
1,4,3,0.7670647847271092,16,115,0,0.9862217749830179,0.21317278935358172,0.5794281921251629,1.0,1.0,1.0,0.97936684,1.0
11,6,1,0.20613869371680507,1,13,0,0.2806856990248995,0.44753378400809113,0.08949747407581939,3.1467193e-11,0.9999997,1.651684e-10,0.00092993816,1.4212862e-08
3,0,0,0.07681059451126548,1,13,0,0.34021689190588467,0.8154482105167037,0.016217859708576365,0.013603729,0.7271637,0.0072891363,0.0053329435,0.052186687
1,5,3,0.9441448773992217,26,124,0,0.7701767144290691,0.11719445458416954,0.8860861268292335,1.0,1.0,1.0,1.0,1.0
5,6,0,0.3190526668816817,7,50,2,0.4027521903253717,0.9873395840680764,0.036703244164251345,1.0,1.0,1.0,0.24082555,1.0
8,4,0,0.04533778407828184,4,13,0,0.5778430770506335,0.7072398262994765,0.09745008655013837,0.01495774,0.9999687,0.024961244,0.99335825,0.2531113
6,6,0,0.26173858952501766,2,9,0,0.34752626146124654,0.5983353226224167,0.008518423428355163,0.00019477768,0.9993715,0.0003468984,0.5931385,0.003938429
5,0,0,0.3413163373084653,4,14,0,0.43848183599743884,0.5031133198239636,0.07649767564179429,0.9903491,0.99932665,0.9935714,0.9980966,0.998351
21,4,1,0.022840564864694587,1,10,0,0.34397426411198007,0.80865154031034,0.20784379324240226,1.6688489e-31,1.0,4.1261927e-29,1.0456077e-10,8.3076244e-27
23,5,3,0.9788771281111038,21,105,0,0.9922007438868279,0.19060951707344564,0.8828508041945481,1.0,1.0,1.0,1.0,1.0
22,6,0,0.08171214028994571,1,15,0,0.4661120247673963,0.7102046773573996,0.008891003613084536,1.4271166e-29,1.0,8.0748763e-28,1.0164853e-09,4.9969906e-25
17,3,2,0.2021501449791134,13,54,2,0.5713759480009102,0.8893551178144462,0.061730495010116834,1.0,1.0,1.0,1.0,1.0
7,6,1,0.279164656420149,1,13,0,0.35853628251623926,0.7597828183912354,0.04099951156235096,3.8230482e-06,0.9998317,1.0973606e-05,0.0094395215,0.00045722508
18,1,0,0.05362320878705605,1,18,1,0.4041914738210749,0.43078457579947244,0.011374990765122647,2.5165252e-21,1.0,3.2311975e-20,3.2605882e-07,1.5671456e-17
9,3,0,0.09098206733777778,0,10,0,0.5074211482224906,0.5513303010130591,0.059351410887403394,5.330832e-12,0.99999666,2.5503334e-11,5.797257e-05,7.193663e-10
1,3,1,0.33289121841220554,0,10,0,0.2746891460165487,0.7271066087928381,0.06040092436721321,0.012621485,0.5252472,0.012156162,0.0006807568,0.009706533
23,5,3,0.9842761097479432,22,127,1,0.8041286145385063,0.1204617269776722,0.6884927576878616,1.0,1.0,1.0,1.0,1.0
19,2,0,0.16815561166346776,4,9,0,0.2810035432844078,0.4866705260286836,0.049529120303572954,6.244413e-24,1.0,2.42129e-22,5.5222717e-05,1.1848928e-20
10,0,0,0.1428383760125486,1,10,0,0.3166439497132768,0.8939945741621261,0.0007869464060130978,5.605439e-12,0.9999993,2.3183788e-11,0.0007286331,5.776722e-10
19,5,0,0.2419334483936101,0,17,0,0.41891212220723467,0.8647256001873734,0.03765840820951048,9.693841e-25,1.0,2.3280423e-23,5.0312026e-09,1.06141005e-20
11,1,0,0.09162839991883036,2,11,0,0.272986777140648,0.4343548902143538,0.03646899087819165,6.4150726e-11,0.99999976,2.5438493e-10,0.015146732,9.270421e-09
23,1,4,0.8960934043316854,23,110,0,0.9603855872165673,0.04317810830429496,0.7745804148948517,1.0,1.0,1.0,1.0,1.0
14,0,0,0.13434330992949955,2,11,0,0.5779728612180758,0.694005225413429,0.018643509657444924,2.567987e-16,1.0,2.6146446e-15,0.00026557723,1.2630375e-13
9,4,1,0.25472110669940207,0,13,0,0.5089874854286445,0.8206948949256159,0.15886154710286282,3.726738e-10,0.9999923,1.8066628e-09,0.00010860831,1.0885106e-07
19,0,0,0.46895248986129023,0,9,0,0.5685441854368575,0.879100074627476,0.06881464883698464,2.4544706e-30,1.0,5.0485427e-28,1.3441697e-11,7.4284406e-26
0,2,0,0.12020870574902522,3,11,0,0.2776006338757582,0.5483282518152721,0.0065369311500427406,0.9999295,0.99994695,0.99992377,0.9842504,0.99982095
23,0,0,0.19296411242069042,3,9,0,0.335324422440057,0.3193267453250731,0.06999098764954795,6.82648e-33,1.0,1.4373931e-30,1.9630002e-09,2.7588802e-28
4,3,4,0.9953202049832411,18,116,1,0.8601724649951323,0.05890641488484874,0.7984406531424575,1.0,1.0,1.0,0.9999911,1.0
14,5,0,0.09257012592725918,0,10,0,0.5676489719941791,0.5656280389534325,0.06826042853524875,1.987246e-20,1.0,4.0817837e-19,1.2542908e-07,2.5839637e-17
4,2,4,0.8826436661612147,16,110,0,0.9199442543475705,0.09551619614127158,0.7990410433348063,1.0,1.0,1.0,0.99947286,1.0
6,3,2,0.3370665451901937,13,63,2,0.5704471355818369,0.9669534216480277,0.03694065747263332,1.0,1.0,1.0,0.99999994,1.0
23,0,3,0.8869295215643924,19,128,1,0.9761514082138272,0.08231135759466222,0.6924644273936392,1.0,1.0,1.0,0.9999667,1.0
13,1,0,0.21136021490931356,3,10,0,0.28479750440381113,0.5159223693083814,0.06351784341284568,2.5860447e-13,1.0,1.7616106e-12,0.02941652,5.447788e-11
6,1,1,0.2527077253331298,1,13,0,0.4555894806173407,0.8241176688716816,0.06318655155586625,6.649796e-05,0.99905914,8.655601e-05,0.010812623,0.002743273
12,1,0,0.210858270188387,3,13,0,0.4421340353136165,0.9548250403636066,0.06420815446246081,1.1808812e-09,0.9999999,3.1299026e-09,0.23821755,1.6035023e-07
22,4,1,0.14908841319865043,2,14,1,0.3048168323366927,0.7344848810276681,0.015328752449840609,8.71744e-29,1.0,4.7855226e-27,2.6316801e-08,1.9158053e-24
17,1,0,0.09378919600114748,8,50,2,0.5092439495804145,0.7938000961244813,0.08728477062214769,0.011659998,1.0,0.0020976677,0.85015756,0.98901534
9,1,0,0.055272084125558375,1,9,1,0.423253612677172,0.6295768152870861,0.06160694415675055,1.9804141e-11,0.9999977,6.704077e-11,0.0015691994,1.1477322e-09
18,1,0,0.1867941648799128,4,11,0,0.556417350370153,0.7517327377655048,0.019410722708960697,1.966718e-20,1.0,4.9281746e-19,0.0010007041,2.8788066e-17
23,2,3,0.863358180083565,13,123,0,0.9301215180085084,0.1090467704444994,0.9334370042813562,1.0,1.0,1.0,0.00018577847,1.0
5,0,0,0.645583630877784,3,58,2,0.5692867485854617,0.7645028818923171,0.2594471003272424,0.029469276,1.0,0.031349078,8.3521905e-12,0.032392167
22,1,0,0.13858529513625684,2,15,0,0.20808111799774018,0.7834852824248207,0.09224149585734355,5.614788e-28,1.0,2.9181885e-26,2.5440409e-08,1.0726754e-23
13,0,0,0.28599047732757354,4,15,0,0.3620789562116478,0.5294006131532156,0.022607030999229057,5.433994e-08,0.9999999,8.16818e-08,0.83330077,5.470367e-06
23,1,0,0.041142504780891945,1,12,0,0.22862271707719284,0.8500530684625802,0.050888832719938056,4.5530547e-34,1.0,1.2959876e-31,1.3755367e-11,4.702527e-29
12,1,0,0.1403273210964905,4,15,0,0.4662800947929614,0.7595461273857608,0.04264282210360781,1.0760688e-06,0.99999976,1.2812297e-06,0.9223645,6.794296e-05
16,2,2,0.5986040671004818,9,72,2,0.4776907133465932,0.6742779563594737,0.24116191174974932,0.99999917,1.0,0.99999684,0.06687958,1.0
23,3,4,0.7712752094099895,23,123,1,0.9470367052036892,0.09401621909046341,0.6792739059501601,1.0,1.0,1.0,1.0,1.0
12,3,0,0.13658513876471456,1,9,0,0.4435616743373467,0.5817524588537745,0.09878967555727608,1.2281034e-15,1.0,9.683061e-15,6.20159e-05,2.8888673e-13
7,4,0,0.1125657475008978,1,14,0,0.4217772075768862,0.7652258789908399,0.24901374293526435,4.571957e-06,0.9997701,9.661676e-06,0.0046217465,0.00049568975
13,5,1,0.16317521401793852,5,9,0,0.20427120843457036,0.728354525812798,0.08573224587716861,2.0086689e-10,1.0,9.664801e-10,0.9529886,1.4337811e-08
4,0,3,0.5300598069537245,20,107,0,0.9151646890276266,0.11387836303256028,0.8683835771854314,1.0,1.0,1.0,1.0,1.0
5,0,0,0.2153178660602857,0,14,0,0.21385772463314934,0.3718494412550281,0.010859340371682628,5.0482035e-06,0.97281283,6.24918e-06,6.1747865e-05,8.31734e-05
5,3,0,0.14053813357421605,4,15,1,0.23985417961845146,0.4525266912513829,0.04279370577593548,0.8937422,0.9984135,0.91142154,0.99331146,0.98671365
4,6,4,0.7730504296663517,22,105,1,0.936629259786272,0.047571954737247305,0.8979491717126555,1.0,1.0,1.0,1.0,1.0
15,1,0,0.4265778231907958,2,11,1,0.3746749414786805,0.5593264675952938,0.08331088694475278,2.0177574e-18,1.0,2.2834389e-17,7.889744e-05,1.216846e-15
14,2,1,0.0746803950163204,3,8,0,0.3993684091811436,0.6211054276230764,0.274608621744638,2.6849107e-16,1.0,3.7600216e-15,0.003074221,9.907174e-14
12,1,0,0.10055609426341423,1,11,0,0.20655935751067137,0.53716577458877,0.010274581542796894,1.3561449e-14,1.0,8.904411e-14,9.9346944e-05,3.6685156e-12
8,1,2,0.03258521724277707,3,67,2,0.5914722287851807,0.848074340598336,0.029760766204274154,0.004228721,0.99999994,0.0015711348,1.9792565e-13,0.03430603
14,0,0,0.3614304367260411,2,8,0,0.36116028604823397,0.9684504019664922,0.06207694086602264,9.591539e-19,1.0,1.384907e-17,3.4331555e-05,3.9016818e-16
23,3,3,0.9703447805521457,20,127,0,0.9764094109412738,0.0013399497283293732,0.9144253980042117,1.0,1.0,1.0,0.9999999,1.0
8,4,1,0.10815634450033851,2,13,0,0.3737328585653117,0.7956329058812969,0.0037701945122268652,1.2310801e-05,0.99996483,2.1802976e-05,0.205794,0.00091757317
22,1,3,0.9290118025852568,18,113,0,0.8831232676052818,0.1785867330959527,0.7227272013491532,1.0,1.0,1.0,0.9999994,1.0
10,3,1,0.08570628607892182,2,11,0,0.24428585928740848,0.6399721106794527,0.019164093153818885,6.6165446e-09,0.99999857,1.9782236e-08,0.07840047,6.4648106e-07
8,2,1,0.47509081965878763,4,14,1,0.44000840358486876,0.94432995579432,0.06185062981621148,0.004091422,0.9999684,0.005180841,0.99272186,0.077179566
11,6,0,0.11662796603119852,1,14,0,0.48187293231761347,0.8529341589593414,0.1761894502812048,2.5982742e-11,0.99999964,1.2185586e-10,0.00056841254,1.20990515e-08
5,0,0,0.7481739897525386,12,71,2,0.6295039674614503,0.8496683082708049,0.28205159374089617,1.0,1.0,1.0,0.9983908,1.0
12,3,0,0.31075197254337267,3,8,0,0.525741695917366,0.7481861337341016,0.037080253015092116,4.3590695e-13,1.0,2.861051e-12,0.047055025,5.1175085e-11
14,3,0,0.3621889506602619,2,14,0,0.4768020212256748,0.9168631014740309,0.038160576731287324,2.0964797e-14,1.0,1.3672486e-13,0.0010639015,1.4743146e-11
22,6,4,0.9398923161828797,20,106,0,0.7309801149720624,0.1533942872554756,0.9705729719388655,1.0,1.0,1.0,1.0,1.0
4,2,3,0.7182141347598215,13,111,0,0.7620002071667421,0.20526191962457924,0.7631957207222789,1.0,1.0,1.0,0.006218272,1.0
8,0,0,0.23333872404905473,2,10,1,0.442685531099712,0.7743580871619834,0.00741940566262169,1.4624021e-07,0.99997485,2.4924978e-07,0.19891796,3.7895977e-06
2,4,0,0.22737323996441317,0,12,0,0.2683869786923156,0.5426911356677641,0.09406664058092037,0.0021423204,0.24302137,0.001546187,0.00014755526,0.0036865582
18,0,1,0.1148008458033591,2,8,0,0.5000176005987151,0.896880942313417,0.07468693946940004,7.806797e-26,1.0,5.496693e-24,7.840353e-08,3.8914286e-22
15,4,0,0.06285240119823339,9,43,2,0.6955475047464832,0.9800505159614229,0.25390073307518984,0.96371347,1.0,0.9481469,0.99982196,0.9999781
2,5,4,0.9924728392387078,29,114,0,0.9892310870656922,0.1484773082352646,0.9345682218011132,1.0,1.0,1.0,1.0,1.0
13,1,0,0.13748167757108884,2,4,0,0.3630109027685785,0.9396267332992683,0.08016323024334512,2.4811242e-20,1.0,8.1851026e-19,5.2986757e-06,1.10505e-17
4,6,1,0.17110483823283384,2,14,1,0.5260651117569942,0.6548804072553492,0.03731089429617618,0.094985954,0.9670105,0.09942209,0.24288195,0.6119956
1,0,1,0.18129733305887366,2,17,0,0.49016814250900076,0.8330664683795567,0.09091185882312089,0.9967345,0.9998778,0.99721146,0.12187042,0.9939181
5,3,0,0.3068650932664361,0,15,0,0.4279552990108094,0.6949790147744062,0.09283638109591537,1.7165492e-05,0.9598328,2.0702717e-05,4.691112e-05,0.00037068807
8,4,0,0.12200457406164127,2,8,0,0.5143735302011472,0.7122141944375266,0.01665874294279149,9.2893806e-08,0.9999768,2.2692846e-07,0.23511258,2.5507788e-06
14,1,1,0.32657702858468407,3,4,0,0.35897386620479954,0.837818608119111,0.010577567851839543,4.6479573e-20,1.0,1.2013196e-18,9.071014e-05,1.764599e-17
0,6,0,0.3444070202366101,2,7,0,0.2863347874106435,0.9139905980508417,0.09641730301123877,0.9314432,0.98481566,0.94086164,0.93170935,0.90621156
10,2,2,0.1660920460432378,9,70,2,0.41841238503460176,0.906920478841741,0.13293555872222027,1.0,1.0,1.0,0.13691829,1.0
16,6,0,0.2620434159377869,1,12,1,0.5915577078747354,0.5565401108977682,0.154885268114275,2.952313e-21,1.0,4.2647823e-20,1.0654204e-06,4.7509482e-18
4,6,0,0.1587251537172311,4,15,0,0.5862447567222134,0.8011714009727331,0.0807297406870533,0.99967945,0.99968284,0.999904,0.99757326,0.99996114
21,4,0,0.2755442514728342,1,9,1,0.3554872884926149,0.815421732048436,0.022217858364389154,3.432491e-33,1.0,1.2764557e-30,3.4174198e-11,1.986715e-28
18,5,0,0.3967484961585372,6,52,2,0.4537240868099725,0.8737305782048193,0.09008790994212695,2.284335e-06,1.0,5.2291864e-07,0.00033928402,0.078580834
0,4,0,0.0661029355149875,4,66,2,0.4588243604268434,0.8838364012416847,0.18089503229705373,0.24140106,1.0,0.74170303,1.0138002e-12,0.0066790977
1,5,4,0.8864545263593602,24,145,0,0.8030128214796208,0.12488349341095616,0.8234415755630796,1.0,1.0,1.0,1.0,1.0
22,0,3,0.8728425193770505,19,115,0,0.9248231508790192,0.04709361907468468,0.8880125192040286,1.0,1.0,1.0,0.99999994,1.0
20,5,0,0.09075273892935445,16,65,2,0.49195900709246265,0.885466228043362,0.020598783862332857,1.0,1.0,1.0,1.0,1.0
8,3,0,0.09901644339436771,0,11,0,0.4888405959560344,0.7860617881118449,0.05835742102154799,3.462668e-10,0.99997526,1.5507564e-09,0.00014355237,4.416365e-08
0,5,3,0.9777215133675776,22,104,0,0.9289644790553659,0.0523394232649969,0.8891897306263199,1.0,1.0,1.0,1.0,1.0
18,5,1,0.11070371566456871,3,8,0,0.507086298446325,0.874633850609434,0.011178640590279813,2.6725152e-24,1.0,1.1673228e-22,4.876383e-06,6.4573063e-21
12,1,1,0.09559965954946885,0,9,0,0.47401726994625387,0.5476746313196391,0.2021833033377417,4.4895042e-17,1.0,5.509878e-16,9.913117e-07,2.5474514e-14
9,6,0,0.29398011175421623,1,16,1,0.5211638504622829,0.9262931522631369,0.03311852386221184,2.6677023e-09,0.9999898,8.3775875e-09,0.00049579225,7.8683274e-07
1,5,0,0.08266134036717467,3,17,0,0.254124858206642,0.4779078415400715,0.01732890949448249,0.9999479,0.9999894,0.99996406,0.88498527,0.9999273
21,6,0,0.05151359650811538,3,10,1,0.5659039941522096,0.8426699729519027,0.17256211039259495,5.632311e-29,1.0,3.2581315e-27,1.7120726e-07,4.6735833e-25
12,6,0,0.09150649087439262,3,8,0,0.4689189305796385,0.6669782868268538,0.06577709604232339,1.8580631e-13,1.0,1.261098e-12,0.045861423,2.2683699e-11
2,0,3,0.9409644502490025,25,127,0,0.7105706885607384,0.17353772334848136,0.9488640950560759,1.0,1.0,1.0,1.0,1.0
0,5,0,0.15109481028392227,1,15,1,0.5761297716761533,0.9060221062939092,0.029166329991109387,0.017866133,0.99668694,0.016966395,0.00054704375,0.0072892746
23,1,1,0.20885057093295054,1,12,0,0.20187244288146428,0.4243391978713384,0.07352751119764972,2.7717745e-33,1.0,7.381136e-31,2.444044e-11,3.1635183e-28
